title,url
وقتی مدیر ساختمون از روز اول شروع میکنه!,https://www.youtube.com/watch?v=gFt7A0cTSx8
مدیر عاملی آدم خاص میخواد که اونم منم!,https://www.youtube.com/watch?v=k95w9o1lwVs
علی صادقی و سر و کله زدن با وسایل املاکی!,https://www.youtube.com/watch?v=cWgfMFFjWI4
"موقعیت: وقتی جواب سوالت رو با ""جواب نده"" میدن!",https://www.youtube.com/watch?v=dOAoxzHFqoM
این مدت با خونواده راحت زندگی میکردی؟,https://www.youtube.com/watch?v=IpzNAp2t_Uk
بیژن وقتی هرچی به باباش میگه بهش برمیخوره:,https://www.youtube.com/watch?v=thbFBYYdGiw
وقتی از شوهر خاله ات میپرسی موهاشو کجا میزنه,https://www.youtube.com/watch?v=GTTPBdj0DLU
وقتی علی صادقی بیخیال کلاه گیس نمیشه!,https://www.youtube.com/watch?v=dsNCSjEC5wM
موقعیت: وقتی هیچکس پانمیشه چایی بریزه,https://www.youtube.com/watch?v=v83LDRe8NvA
دیگه از بیکاری دارم خسته میشم!,https://www.youtube.com/watch?v=mIxMi2MDvlo
وقتی هرچی میگی به بابات برمیخوره,https://www.youtube.com/watch?v=dw9RoKdoOfc
تو حرف زدنِ مادری رو هم بزور بلدی!,https://www.youtube.com/watch?v=OhTReDpCj5Y
وقتی علی صادقی میخواد ثابت کنه پدرش کیه,https://www.youtube.com/watch?v=VfyqfQ2J3g4
کو کار کو؟,https://www.youtube.com/watch?v=yRHLjvpYwh4
این کار مثل هندونه فروشی نیست داد بزنی!,https://www.youtube.com/watch?v=k8fkIk-BZ1c
طرز صحیح بیدار کردن بچه دهه شصتی و هفتادی,https://www.youtube.com/watch?v=7Cdh7xOiBeM
پس چرا مثل هیولا میخوابی؟,https://www.youtube.com/watch?v=R5Hq5b1eZAc
آقاجون ماشین شما تا میدون آزادی ام نمیرفت!,https://www.youtube.com/watch?v=s2pknUMiIp8
وقتی انقدر ماشینت داغونه که باورشون نمیشه دزد بردش!,https://www.youtube.com/watch?v=qJ8pt6KGOTI
با خواهرت درست صحبت کن مرد عنکبوتی!,https://www.youtube.com/watch?v=NgMDgHDhgGc
صد بار بهت گفتم از پُشت بهم دست نزن,https://www.youtube.com/watch?v=-jRciL5a9gQ
وقتی هر کلکی میزنی که مامانت اینا خونه نباشن,https://www.youtube.com/watch?v=z3jQwDoZsAE
وقتمو نگیر بذار به کارم برسم!,https://www.youtube.com/watch?v=lD2OFmxAPPM
شاید باورت نشه ولی از اینترنت میخوایم استفاده کنیم,https://www.youtube.com/watch?v=oBwK5ZVnDtU
مِوقعیت: وقتی مامانت یهو اخلاقش تغییر میکنه,https://www.youtube.com/watch?v=LmrRXgcxqPY
مِن بعد واسه فیلم جدید باید از مادرت اجازه کتبی بگیری,https://www.youtube.com/watch?v=FeYvvblmEtw
سریال مرد دوهزار چهره -  قسمت 8,https://www.youtube.com/watch?v=2dC94PXcX0c
سریال مرد دوهزار چهره -  قسمت 12,https://www.youtube.com/watch?v=4ojwgrTwnqw
